PML;ZNF280A;1
PML;FAM178A;1
PML;FOXM1;1
PML;CHD8;1
PML;NELFA;1
PML;PARP1;1
PML;CWF19L2;1
PML;MED15;1
PML;C1orf35;1
PML;SFPQ;1
PML;ZMYM5;1
PML;ERC2;1
PML;ACACA;1
PML;CMTR1;1
PML;IRF2BP2;1
PML;TAF9;1
PML;PRPF18;1
PML;MCM10;1
PML;ANLN;1
PML;PDSS1;1
PML;CBX4;1
PML;ZC3H11A;1
PML;CDC5L;1
PML;DNAJC17;1
PML;MAMLD1;1
PML;QRICH1;1
PML;ATXN7;1
PML;FUBP1;1
PML;GTF2B;1
PML;MED26;1
PML;GTF2F2;1
PML;PRPF4;1
PML;RNF20;1
PML;WBP11;1
PML;GTF2E2;1
PML;CDK7;1
PML;ZNF281;1
PML;POLD3;1
PML;ZNF207;1
PML;SART1;1
PML;CCZ1;1
PML;PC;1
PML;ICE2;1
PML;DDX42;1
PML;ZNF106;1
PML;SUGP1;1
PML;ZNF318;1
PML;SP2;1
PML;RECQL;1
PML;PDS5A;1
PML;MASTL;1
PML;HSF1;1
PML;HMCES;1
PML;GLO1;1
PML;NR2C2;1
PML;ZHX2;1
PML;HDX;1
PML;HCFC1;1
PML;IK;1
PML;PHF21A;1
PML;LIG3;1
PML;NAB1;1
PML;KANSL3;1
PML;KDM3A;1
PML;PCNP;1
PML;NFRKB;1
PML;BHLHE40;1
PML;ZNHIT6;1
PML;SUPT20H;1
PML;NELFE;1
PML;RGPD3;1
PML;TAF6;1
PML;KLF10;1
PML;FOXK1;1
PML;TPI1;1
PML;MED8;1
PML;ELF2;1
PML;TAF4;1
PML;LZIC;1
PML;SDE2;1
PML;DHX15;1
PML;POP4;1
PML;HN1;1
PML;PCCA;1
PML;WDR70;1
PML;JMJD1C;1
PML;FAM192A;1
PML;SLC4A1AP;1
PML;HNRNPM;1
PML;PMS1;1
PML;TCERG1;1
PML;TCF12;1
PML;PPWD1;1
PML;MEF2D;1
PML;PRCC;1
PML;NUP50;1
PML;UBA52;1
PML;GTF2E1;1
PML;AHDC1;1
PML;NUFIP2;1
PML;XAB2;1
PML;EYA3;1
PML;SENP5;1
PML;L3MBTL3;1
